name,start_time,start_name,start_id,end_name,end_id,barcode_call
4dc851d4-9c5a-4047-b7cf-07aaba3ae680,2018-07-17T17:26:40Z,BC09,92.307692,BC12,69.230769,none
46a55cc1-66af-406f-b6f9-b3fabd307f9a,2018-07-17T17:26:44Z,BC11,95.833333,BC11,65.517241,none
e56b193c-d234-4198-a306-98cadca85152,2018-07-17T17:26:26Z,BC01,100.0,BC11,68.0,none
0cb9454a-5004-477a-940b-000cd8f4ebb1,2018-07-17T17:26:23Z,BC05,100.0,BC04,65.517241,none
07ef2da5-c1e5-4b40-9675-8d553d60e62c,2018-07-17T17:26:46Z,BC02,91.666667,BC01,73.076923,none
ba0ceb3c-9790-4ac3-a524-789476ffd20c,2018-07-17T17:26:26Z,BC11,92.0,BC04,66.666667,none
014f5006-036d-4395-859b-82a66547ade0,2018-07-17T17:26:31Z,BC02,74.074074,BC03,65.517241,none
2301477b-580c-4ebe-b34a-c739526ad951,2018-07-17T17:26:36Z,BC04,87.5,BC09,68.0,none
a4bd0167-cc73-4b48-9318-482e60cd0a52,2018-07-17T17:26:13Z,BC11,91.666667,BC01,66.666667,none
640e3bd2-1778-4ced-bfd4-8fd8b3ac18ef,2018-07-17T17:26:25Z,BC09,78.571429,BC12,66.666667,none
2a3e490c-746e-4650-85b0-598fcee1f0bb,2018-07-17T17:26:42Z,BC08,95.833333,BC08,95.833333,BC08
46d00f69-6b72-4a83-ac13-fe8f0f36f705,2018-07-17T17:26:39Z,BC06,96.0,BC02,66.666667,none
dfd133b7-b4b7-446a-94fc-723aca02c0e1,2018-07-17T17:26:40Z,BC09,84.0,BC03,68.0,none
348e4222-5ed2-46d2-86ae-4350bb5bcfd3,2018-07-17T17:26:28Z,BC04,81.481481,BC02,68.0,none
fcfc0597-61fb-4624-b1f6-86ace452d321,2018-07-17T17:26:31Z,BC08,79.166667,BC12,64.516129,none
4bc06ea1-bad9-4bc5-ad97-e1f3b0837d1a,2018-07-17T17:26:30Z,BC02,80.769231,BC11,68.0,none
c187cc88-46d1-4af9-910f-a0bbdd40913e,2018-07-17T17:26:32Z,BC12,62.962963,BC01,72.0,none
4e44ecb5-d25b-46ef-9f22-04479368c6a0,2018-07-17T17:26:41Z,BC11,79.166667,BC05,66.666667,none
5f47f265-81a2-4349-8232-2d5e741dcb86,2018-07-17T17:26:29Z,BC11,95.833333,BC11,65.384615,none
93ecd58f-fd16-4750-8879-c42449ac97a7,2018-07-17T17:26:19Z,BC01,73.076923,BC11,72.0,none
4d94ed6a-9064-4aa5-81cd-260bde6b7616,2018-07-17T17:26:30Z,BC05,88.461538,BC05,65.517241,none
6402e0be-d850-47f2-83d3-78f930e6dec1,2018-07-17T17:26:43Z,BC12,92.307692,BC05,62.5,none
7b361042-19b4-44a1-8fe5-8f6195729cd2,2018-07-17T17:26:28Z,BC11,82.142857,BC04,61.538462,none
4c1622c5-b3b6-4360-96fc-4a256d5665ab,2018-07-17T17:26:55Z,BC05,73.076923,BC05,64.285714,none
eeb19bbc-0839-4b22-9927-f62b5a9df384,2018-07-17T17:26:38Z,BC11,100.0,BC09,64.516129,none
8d87f042-cddf-4ced-9b3a-43a003bd7bcd,2018-07-17T17:26:47Z,BC06,91.666667,BC02,68.0,none
a262a458-3dbd-46b1-8772-a6a4dcc5c4ec,2018-07-17T17:26:33Z,BC09,66.666667,BC10,70.37037,none
a27c5ee1-1d18-43bf-a8ac-df4299aa2135,2018-07-17T17:26:15Z,BC02,100.0,BC05,68.0,none
95c72bb2-7ebf-478b-8714-8c09fb719aef,2018-07-17T17:26:39Z,BC02,92.0,BC06,62.962963,none
85fefab4-8502-466b-8f25-cef6977e6d6e,2018-07-17T17:26:19Z,BC05,95.833333,BC10,66.666667,none
5bf75f5c-e496-4164-af70-c7054459c82f,2018-07-17T17:26:44Z,BC11,100.0,BC02,64.0,none
e74bd168-cdf1-421c-a925-a156ced47df8,2018-07-17T17:26:43Z,BC07,69.230769,BC08,67.857143,none
4cb17e69-f578-47fe-a568-9b4ee91838ac,2018-07-17T17:26:18Z,BC02,96.0,BC07,68.0,none
4253620e-7f87-402a-a47d-689d15920118,2018-07-17T17:26:50Z,BC05,75.0,BC09,91.666667,none
4b3528a4-be9d-4b1e-a802-0384340c531e,2018-07-17T17:26:39Z,BC04,88.0,BC01,66.666667,none
d9b997a7-e365-4b50-8b80-61b1cd3057c5,2018-07-17T17:26:42Z,BC05,91.666667,BC06,69.230769,none
f529f309-eccf-4254-88fe-0d80c9ac003f,2018-07-17T17:26:42Z,BC05,79.166667,BC03,64.285714,none
3615b1cd-4ae0-47d1-a10d-15fc2c37a244,2018-07-17T17:26:35Z,BC05,100.0,BC07,61.290323,none
ba8e56c7-37f2-451d-b3fa-86c719e6df1c,2018-07-17T17:26:56Z,BC09,73.076923,BC11,63.333333,none
0d338b5b-e6f5-4c4c-aa8b-accf8c149850,2018-07-17T17:26:16Z,BC06,54.054054,BC09,59.259259,none
42c3b21e-cbfc-44a0-ac20-8e96f134f05c,2018-07-17T17:26:47Z,BC02,80.0,BC02,66.666667,none
30a4e617-9d9f-4b7b-853a-74e64e8d1a65,2018-07-17T17:26:42Z,BC11,95.833333,BC05,63.333333,none
16f4cb4b-d523-4d25-9dcc-916e23d94b70,2018-07-17T17:26:22Z,BC02,85.714286,BC02,76.0,none
5d0b1417-4150-45e6-a94c-ef8651ffca0c,2018-07-17T17:26:37Z,BC11,84.615385,BC06,68.0,none
6267558e-ca85-4de0-ae70-6c2b0c5e40e5,2018-07-17T17:26:42Z,BC02,88.888889,BC01,72.0,none
fb8e926c-efa9-43c0-8a7a-07206f19a85e,2018-07-17T17:26:22Z,BC04,88.888889,BC09,71.428571,none
08b0051a-5965-4c48-a7b5-b6d413dbd800,2018-07-17T17:26:41Z,BC08,72.413793,BC08,62.962963,none
c4652f67-3c82-44a6-b4b9-f1940c9b3193,2018-07-17T17:26:33Z,BC03,66.666667,BC04,75.0,none
caa98916-5029-4919-976f-e12a76c48d92,2018-07-17T17:26:42Z,BC01,58.064516,BC01,65.384615,none
804abb4e-8d43-46c9-90b3-4cced4670ccf,2018-07-17T17:25:45Z,BC08,88.888889,BC05,70.833333,none
134286bc-9700-4cc4-8ddd-cde304d03644,2018-07-17T17:25:44Z,BC05,87.5,BC12,65.384615,none
33530818-8480-4831-8e3d-6c0bd445a0ac,2018-07-17T17:25:45Z,BC09,88.461538,BC01,67.857143,none
5ec8bffe-7eef-4162-86e8-ef111c735aa7,2018-07-17T17:27:06Z,BC05,87.5,BC02,66.666667,none
5f073435-0bab-4f4b-a267-dcc3fbf6dd8d,2018-07-17T17:28:04Z,BC02,92.307692,BC07,68.0,none
b6fd1593-f13e-4bb9-8c16-fb8480c67d1b,2018-07-17T17:26:58Z,BC01,84.0,BC08,64.0,none
74ad8069-3ce3-44a0-9e45-31f7cb99a4f2,2018-07-17T17:27:02Z,BC04,91.666667,BC12,67.857143,none
a4aeacc6-e7db-44aa-9633-ad4a5d605644,2018-07-17T17:28:06Z,BC02,84.615385,BC03,62.5,none
a19dfb96-5733-45c8-a70c-329f1466c16c,2018-07-17T17:27:33Z,BC09,74.074074,BC06,64.285714,none
f076a070-8a6a-486c-ada8-95f58f9d549a,2018-07-17T17:27:03Z,BC11,66.666667,BC10,65.384615,none
09474ff9-5763-472a-838d-1c25708ed674,2018-07-17T17:27:04Z,BC11,96.0,BC11,65.625,none
561f581f-81b4-4fc4-a45e-78f536c14f0c,2018-07-17T17:26:59Z,BC06,95.833333,BC01,65.384615,none
380f86fd-f9a4-4ce3-a18d-913507c7845b,2018-07-17T17:27:29Z,BC11,68.0,BC07,65.714286,none
27cfc879-5e08-4d90-a746-e9e7f44ee612,2018-07-17T17:27:01Z,BC04,81.481481,BC01,65.517241,none
45921ca9-655c-41d0-b61f-fe963bab6420,2018-07-17T17:27:07Z,BC04,81.481481,BC01,66.666667,none
56be614e-d7fe-46ac-a879-93ef68e71261,2018-07-17T17:27:19Z,BC09,67.857143,BC11,64.285714,none
aca1723d-5842-4352-b5e5-c199ef02b637,2018-07-17T17:27:00Z,BC12,95.833333,BC03,66.666667,none
f7104da6-88ea-41af-be52-bd8d411c9d62,2018-07-17T17:27:03Z,BC08,70.37037,BC03,67.857143,none
6e4b4860-a6b5-4b5a-856f-7604904c1340,2018-07-17T17:27:36Z,BC11,87.5,BC07,68.965517,none
8638300a-59ab-4869-9333-c7481ae51ce7,2018-07-17T17:27:01Z,BC06,100.0,BC02,69.230769,none
d171276e-3672-44e7-bd0d-c4ceb53e3057,2018-07-17T17:26:59Z,BC09,73.076923,BC08,68.0,none
1bbb2603-a48d-4192-86e3-c45b5d7dfb6a,2018-07-17T17:27:13Z,BC08,72.413793,BC10,70.37037,none
c1b83cec-3d60-42b1-9d36-44b4eed45c87,2018-07-17T17:26:59Z,BC02,80.0,BC08,66.666667,none
65574279-a173-473d-9fe8-cc9a95fc2927,2018-07-17T17:27:06Z,BC02,92.0,BC03,64.285714,none
c51fd508-2ffd-4062-b83c-f7998ca5bf22,2018-07-17T17:26:59Z,BC02,100.0,BC11,66.666667,none
d07c4770-421f-4da8-8d2b-63ca234e77da,2018-07-17T17:27:03Z,BC04,70.833333,BC04,83.333333,none
eeab90e2-8c5a-4e88-8a16-c956dffe390e,2018-07-17T17:27:18Z,BC02,88.461538,BC06,64.516129,none
d5889e3c-17e2-4aa2-96c6-1d163e5cbead,2018-07-17T17:26:58Z,BC03,71.428571,BC09,66.666667,none
802121cc-9f61-48dc-b200-385c045e7253,2018-07-17T17:27:01Z,BC09,84.0,BC02,64.285714,none
2a5c083e-94fb-4bed-a519-0586ec1c4f89,2018-07-17T17:27:10Z,BC05,76.923077,BC07,67.857143,none
c06abafb-9325-4c36-b848-1ef0c270ef52,2018-07-17T17:27:33Z,BC04,75.0,BC02,72.0,none
cc95d5b6-b6df-49dd-b16a-45c36b1a94aa,2018-07-17T17:27:07Z,BC02,95.833333,BC09,64.285714,none
89bf0192-bc4d-4334-b9e9-8b0766409280,2018-07-17T17:27:13Z,BC01,70.37037,BC09,73.076923,none
4d53b389-815e-49b6-a515-15e61a331aee,2018-07-17T17:27:08Z,BC12,68.0,BC04,87.5,none
2cc6b30b-65ce-4a23-8c79-1b9ed2ccb872,2018-07-17T17:26:58Z,BC11,70.0,BC09,66.666667,none
8303aaab-bcf2-41f5-a25c-556ad7cfecef,2018-07-17T17:27:15Z,BC08,85.185185,BC02,66.666667,none
aa242758-71b5-4ea7-9c6c-7427309e10b8,2018-07-17T17:27:07Z,BC08,92.0,BC11,68.965517,none
e8571a10-54ef-461f-9098-457f2ef78bd3,2018-07-17T17:27:14Z,BC06,100.0,BC09,66.666667,none
6ccca6d4-fe58-43aa-9652-b332450c2073,2018-07-17T17:27:20Z,BC12,62.068966,BC09,78.571429,none
9d45e076-3712-4656-9814-d6fa132dd948,2018-07-17T17:27:12Z,BC04,80.769231,BC11,65.384615,none
68117b55-f5da-40ca-9c8f-6233ef43102b,2018-07-17T17:27:01Z,BC06,87.5,BC03,67.857143,none
de96306f-f861-4c08-8d0e-4224f37629b3,2018-07-17T17:27:10Z,BC11,95.833333,BC11,68.0,none
ec4a4ff1-5b86-49e9-97ac-0e3f6e929d84,2018-07-17T17:26:57Z,BC09,92.307692,BC08,60.714286,none
412c6e6c-cc9b-4d79-913a-b7b3570c8b69,2018-07-17T17:27:03Z,BC04,70.833333,BC11,62.5,none
9923e7a4-0505-4927-9cc8-1e72c55bb7d6,2018-07-17T17:27:15Z,BC08,76.923077,BC08,69.230769,none
081fbe06-bf0a-4d0e-b784-c96006280713,2018-07-17T17:27:14Z,BC09,95.833333,BC05,62.962963,none
96313e29-b74b-474c-957f-9ea638e66fff,2018-07-17T17:27:00Z,BC04,84.615385,BC04,70.833333,none
9ff8749e-75a8-4af8-84e3-2bae98b1404d,2018-07-17T17:27:04Z,BC04,84.0,BC05,64.285714,none
0c7a96da-94d5-4d68-b429-955e15c5d9d3,2018-07-17T17:27:04Z,BC06,95.833333,BC09,66.666667,none
32033e63-a894-4f04-96a8-af687fdc0854,2018-07-17T17:27:11Z,BC02,80.769231,BC12,64.285714,none
f842ddd4-1fb6-4a42-a533-b7ababd55639,2018-07-17T17:27:11Z,BC04,75.0,BC05,63.636364,none
efc9844e-cc34-446f-bbd4-afeb69d04f50,2018-07-17T17:27:02Z,BC11,91.666667,BC01,66.666667,none
c4d07015-718a-4f44-a82b-bff9eb543065,2018-07-17T17:27:03Z,BC09,64.0,BC06,59.375,none
92497b69-2c4d-44bb-874e-dadb58086237,2018-07-17T17:27:09Z,BC12,69.230769,BC10,65.625,none
706f5fbf-eea6-4dad-90da-0b1378d1a6ba,2018-07-17T17:27:25Z,BC09,84.615385,BC02,68.965517,none
b3ad7f89-cad6-4d8d-932a-80e2dc2142e8,2018-07-17T17:27:02Z,BC09,91.666667,BC06,87.5,none
81b6981d-2b91-4736-b051-3a48f93b5a5a,2018-07-17T17:27:12Z,BC09,67.857143,BC02,66.666667,none
1c201085-1f0f-4679-b98f-dcc5089b443f,2018-07-17T17:27:02Z,BC06,100.0,BC03,72.413793,none
4b8b8b2e-f526-4f61-8d6d-10f4471bc7c8,2018-07-17T17:27:09Z,BC02,80.0,BC03,68.0,none
740d0bfa-d9ec-4acc-9337-d3e0b78da17b,2018-07-17T17:27:06Z,BC04,80.0,BC07,64.285714,none
bac2eccd-4d80-49fb-b6a5-1779023d5e92,2018-07-17T17:27:12Z,BC04,73.076923,BC08,68.0,none
bca4fbe3-23cb-41a0-ae20-086204decb01,2018-07-17T17:27:06Z,BC09,100.0,BC03,66.666667,none
3818227b-a572-4080-98bc-fe1e408fc23a,2018-07-17T17:27:03Z,BC04,76.923077,BC05,66.666667,none
8e096e09-ffa2-4dca-a012-249eb831851e,2018-07-17T17:27:12Z,BC09,71.428571,BC02,63.333333,none
579a05e9-c9a1-4569-8a8b-1d62e3121474,2018-07-17T17:26:56Z,BC09,96.0,BC11,68.0,none
9ecd207d-3237-4039-a240-4d6ee7baa625,2018-07-17T17:26:58Z,BC04,88.888889,BC04,92.307692,BC04
57935530-51e7-4e70-9f27-a2d409a594b9,2018-07-17T17:27:15Z,BC06,72.0,BC01,66.666667,none
3c42a10b-a8e5-4ba3-a0ca-b041eafba45e,2018-07-17T17:27:09Z,BC04,87.5,BC11,69.230769,none
1eb7afca-5b39-4e2a-9f89-69d917bda95b,2018-07-17T17:27:14Z,BC03,81.481481,BC07,66.666667,none
f3b15ce5-c5d2-4bcc-aef3-3348a03bd996,2018-07-17T17:27:06Z,BC12,76.0,BC04,66.666667,none
3d727e6e-94e0-40d0-b06f-6f2a0aab992c,2018-07-17T17:27:06Z,BC04,88.0,BC02,71.428571,none
cb546c32-909c-45f3-a6ab-2b83547a3d37,2018-07-17T17:27:08Z,BC02,96.0,BC01,72.0,none
3631af31-5819-4109-95ca-3d3c89dc6f8e,2018-07-17T17:27:33Z,BC12,64.285714,BC04,66.666667,none
d38571aa-d261-4b47-9131-c3b8ed63b921,2018-07-17T17:27:18Z,BC08,91.666667,BC01,69.230769,none
f6c688c8-3c5b-47d5-8a7f-7cbce52a6242,2018-07-17T17:27:03Z,BC08,100.0,BC05,67.857143,none
e661f569-3645-43a9-b0e0-f0f0be0b1428,2018-07-17T17:27:07Z,BC02,76.0,BC11,66.666667,none
7d9d4507-6907-47f0-a41a-600ab5558301,2018-07-17T17:27:10Z,BC07,88.461538,BC03,68.0,none
b2b1a27d-084e-4d2b-911a-a00e769126f7,2018-07-17T17:27:02Z,BC01,64.0,BC05,69.230769,none
88aa72f9-ab27-493a-b401-b28facdb113c,2018-07-17T17:27:09Z,BC08,91.666667,BC12,66.666667,none
81afb1e5-e797-4261-ad13-fccd45a4bfbf,2018-07-17T17:27:19Z,BC07,79.310345,BC09,65.384615,none
a33d221e-4dd9-4226-997a-a57f329ce60e,2018-07-17T17:27:07Z,BC03,65.384615,BC11,66.666667,none
e9f79fc4-1af9-4a3a-b47d-6d5f6389a8ce,2018-07-17T17:27:21Z,BC03,64.0,BC08,73.076923,none
2532c145-eb84-479f-8444-183f1fa9f2df,2018-07-17T17:27:05Z,BC02,95.833333,BC12,61.538462,none
93587cd4-cc41-4905-aac7-206aa7eb87dd,2018-07-17T17:27:00Z,BC09,96.0,BC02,64.516129,none
49a8befb-88bc-4fa3-951a-94cf5419c8bf,2018-07-17T17:26:58Z,BC11,95.833333,BC11,71.428571,none
af0612df-4e20-4d3a-9957-a466b6aaa6af,2018-07-17T17:27:03Z,BC09,79.166667,BC02,68.0,none
d2c81512-ebd0-4956-b925-76ae18f273d6,2018-07-17T17:27:08Z,BC11,95.833333,BC06,66.666667,none
9e24a5f1-b865-4944-b0c6-bbe722266761,2018-07-17T17:27:06Z,BC02,100.0,BC03,66.666667,none
8bd4051d-26bf-4ad9-b734-8e95ac095dfd,2018-07-17T17:26:59Z,BC06,96.0,BC03,65.384615,none
e5e70b5b-b374-4688-bd52-ba4f4d47243b,2018-07-17T17:26:58Z,BC08,100.0,BC05,65.384615,none
0e006d28-0c3d-49b4-8e47-569e359200d6,2018-07-17T17:27:10Z,BC05,96.0,BC03,64.285714,none
ab74221f-c03c-40ce-b7a9-88e7d9430345,2018-07-17T17:27:16Z,BC04,79.166667,BC12,68.0,none
93d3a49b-c96c-4654-9b8c-84d68391922b,2018-07-17T17:27:31Z,BC02,80.0,BC11,65.517241,none
d457648e-4d39-4ef6-beb3-cadc0fba9b01,2018-07-17T17:27:05Z,BC02,100.0,BC02,91.666667,BC02
9ca961b9-37be-4efd-9755-0993cd9cfae1,2018-07-17T17:27:00Z,BC06,91.666667,BC06,62.5,none
3adf4231-8402-4991-9f84-4a6867128c22,2018-07-17T17:27:20Z,BC08,64.285714,BC10,76.0,none
50ec053d-da43-4efd-92ff-e0e39ed84999,2018-07-17T17:27:07Z,BC08,74.074074,BC06,61.538462,none
1884470d-0254-4486-8813-65cfb922a2b4,2018-07-17T17:26:57Z,BC02,96.0,BC06,65.384615,none
395ce217-4ea3-43f0-8cd5-68814065a4a5,2018-07-17T17:26:56Z,BC05,75.0,BC03,65.384615,none
07dae455-6a55-4c16-8b49-e4fa45b66267,2018-07-17T17:27:07Z,BC09,95.833333,BC09,72.413793,none
936e08a7-e48d-4c80-bdc1-8c4e5a788093,2018-07-17T17:27:15Z,BC05,92.0,BC05,88.0,BC05
705fd049-5935-4126-823f-c195a6673468,2018-07-17T17:27:04Z,BC11,79.166667,BC07,62.068966,none
699c75dd-4e57-43bd-bc07-8421361a46f8,2018-07-17T17:27:00Z,BC05,95.833333,BC02,68.0,none
18245ce5-4d17-40cb-8fbb-ee0db1573838,2018-07-17T17:27:08Z,BC08,77.777778,BC03,66.666667,none
67c82a22-c96e-49c1-b71b-d60923f51b48,2018-07-17T17:27:05Z,BC02,87.5,BC09,66.666667,none
970e9d21-8351-4826-a3d6-6889049d6b4c,2018-07-17T17:27:03Z,BC02,96.0,BC01,66.666667,none
59778de4-a0ea-48da-9ac3-4401910ae39a,2018-07-17T17:27:46Z,BC12,91.666667,BC02,68.75,none
87dd5b9e-d729-4d1c-be0b-68e3e9c838a9,2018-07-17T17:27:05Z,BC08,87.5,BC06,65.384615,none
c638a752-bd8d-4c46-ba92-6fabb083fcd5,2018-07-17T17:27:12Z,BC09,79.166667,BC06,68.965517,none
20ff1e9b-25c3-4f64-8b4f-cde72fea78de,2018-07-17T17:27:16Z,BC06,83.333333,BC04,62.962963,none
2f4ce12b-9124-4968-bb31-526556779cb6,2018-07-17T17:27:20Z,BC06,96.0,BC11,65.517241,none
31152191-cd6d-4408-b27e-b01b5f73eb8d,2018-07-17T17:27:08Z,BC08,84.615385,BC11,66.666667,none
34bea38f-210d-4154-86c2-d925edd0ca3d,2018-07-17T17:27:11Z,BC05,95.833333,BC03,66.666667,none
4f1d0521-3696-4348-b260-f44234ce2bec,2018-07-17T17:27:19Z,BC06,91.666667,BC11,68.75,none
e08f2b9b-6168-421b-ab63-2babadfb8614,2018-07-17T17:27:10Z,BC09,74.074074,BC12,67.857143,none
82e21a75-2440-4b51-a1ad-cf85aa59fa96,2018-07-17T17:27:26Z,BC12,88.461538,BC02,64.285714,none
43d27ce7-67e2-4b68-9897-27e9ffdef2c1,2018-07-17T17:27:09Z,BC12,84.0,BC11,64.516129,none
bf6b40a4-7fda-481f-b404-79da08404813,2018-07-17T17:26:57Z,BC08,95.833333,BC07,64.285714,none
02721b68-23dc-4f71-a592-097c96026777,2018-07-17T17:26:56Z,BC03,96.0,BC11,69.230769,none
7470d684-0672-418f-a514-9882f08ae109,2018-07-17T17:27:38Z,BC06,92.0,BC09,65.517241,none
41a9ee0b-d842-4dac-a976-a7f15ef80888,2018-07-17T17:26:57Z,BC05,87.5,BC05,71.428571,none
8899ebe4-cba1-4a27-b1ba-bdea2e0841b5,2018-07-17T17:26:57Z,BC07,68.965517,BC05,63.333333,none
b3001f4e-2e72-4046-af55-b30deb3f6a35,2018-07-17T17:27:01Z,BC11,95.833333,BC11,69.230769,none
1a8e31d4-99e0-4121-bd0c-48e14e5a44b1,2018-07-17T17:27:02Z,BC04,95.833333,BC11,67.857143,none
0bc5150d-0934-4c3d-82e3-8689dc085274,2018-07-17T17:27:01Z,BC12,66.666667,BC03,62.5,none
d0272ae2-b56e-4e1f-8455-28e74983b1b7,2018-07-17T17:27:15Z,BC06,100.0,BC01,65.384615,none
ba2c1bab-a201-4a09-8277-18a48b9e9861,2018-07-17T17:27:26Z,BC08,100.0,BC08,65.384615,none
c7fe25cf-570a-4983-8799-895c05fe6579,2018-07-17T17:27:08Z,BC06,91.666667,BC02,62.162162,none
0dc9eb5f-2a8d-418b-9966-307bde1b23fc,2018-07-17T17:27:00Z,BC11,68.0,BC12,76.0,none
d44241bc-a1bd-48bd-8a51-da19d093911e,2018-07-17T17:27:18Z,BC04,84.0,BC05,66.666667,none
047a4cdf-21e8-4a67-be3e-7f3d66a8b37e,2018-07-17T17:27:24Z,BC09,73.076923,BC11,72.413793,none
2ee0acc2-0be0-439f-8eac-e92aa74c438b,2018-07-17T17:26:58Z,BC06,20.833333,BC01,20.833333,none
1be24cdc-928e-4756-ad2f-3e52361bb47d,2018-07-17T17:27:09Z,BC04,74.074074,BC02,68.0,none
8f42e542-022f-42a7-b863-bafed8b11924,2018-07-17T17:27:01Z,BC08,95.833333,BC05,80.0,none
78ac2f1f-0ad5-4f67-b408-7c51d3edd838,2018-07-17T17:27:03Z,BC11,96.0,BC03,64.516129,none
ab3ebcda-45de-4715-98fe-28a625a6e5e3,2018-07-17T17:27:12Z,BC08,67.741935,BC09,68.0,none
05261d21-5003-4ae0-853a-bb76ec35f2c5,2018-07-17T17:27:10Z,BC12,85.185185,BC08,62.068966,none
07e48ac2-5f4d-4eeb-9222-e98520de7fe4,2018-07-17T17:27:14Z,BC05,32.142857,BC11,45.833333,none
e0cecd1b-e4f3-4513-884a-56d4613eecf8,2018-07-17T17:27:11Z,BC12,69.230769,BC09,66.666667,none
8095e32b-9486-45e3-8d32-d31f114617af,2018-07-17T17:26:57Z,BC04,83.333333,BC02,65.384615,none
2ca6e98d-bafb-43e2-8e7d-30929374dd64,2018-07-17T17:27:03Z,BC07,66.666667,BC11,66.666667,none
c0c3b2ce-e180-47fb-8fad-e1a755e30ea9,2018-07-17T17:27:08Z,BC09,88.0,BC03,66.666667,none
51a84101-7f44-4581-9980-f409c7f9c4b8,2018-07-17T17:27:21Z,BC06,65.384615,BC01,64.0,none
fdfa703a-55a9-42c4-bc26-91dc6625df73,2018-07-17T17:27:16Z,BC08,88.461538,BC06,63.636364,none
21dc09db-abff-4081-b95a-70996c3eb9d4,2018-07-17T17:27:31Z,BC12,79.166667,BC12,62.962963,none
8e223dda-d06c-4295-a5d5-bc0778409b73,2018-07-17T17:27:21Z,BC11,80.0,BC12,65.517241,none
75cfc29e-6bbd-42a3-b94e-0c3c43f3cd59,2018-07-17T17:27:14Z,BC02,60.714286,BC04,76.923077,none
a3c41691-e2ca-4e05-bc5e-917e9fe156dd,2018-07-17T17:27:37Z,BC11,91.666667,BC11,91.666667,BC11
e02e4425-5558-4939-8b9c-e1d5ef52e670,2018-07-17T17:27:09Z,BC11,95.833333,BC10,67.857143,none
6ab73cd1-41ef-4cfd-8d01-2e1e69836995,2018-07-17T17:27:27Z,BC08,87.5,BC11,62.068966,none
90902c81-0d57-47d7-adea-62c6039a31ae,2018-07-17T17:27:03Z,BC06,91.666667,BC12,65.517241,none
824e1c6d-1dcb-4e7c-b345-5118c1822fe9,2018-07-17T17:27:15Z,BC06,100.0,BC02,64.285714,none
daa86582-3eb3-498b-91c4-562ca8163486,2018-07-17T17:26:58Z,BC09,84.615385,BC09,68.0,none
18eec435-dc3a-405c-b90a-d665f4406710,2018-07-17T17:26:57Z,BC08,92.307692,BC08,66.666667,none
7d8b59ac-25a1-44d2-a0fb-00fa7e647f87,2018-07-17T17:27:15Z,BC11,60.606061,BC09,72.0,none
95307cb7-91ef-44b2-9bd6-00c5827a548c,2018-07-17T17:27:26Z,BC02,73.076923,BC04,67.857143,none
4053606a-6cca-4269-96c3-e5cd8011f960,2018-07-17T17:27:14Z,BC04,74.074074,BC08,69.230769,none
92a81d96-0853-4571-8641-b0047cb5bf39,2018-07-17T17:27:23Z,BC02,96.0,BC08,65.517241,none
a9ac47df-f186-4f2d-a9dc-6b7cdae9f52d,2018-07-17T17:27:18Z,BC01,100.0,BC08,62.962963,none
92ed4559-9781-4872-b74f-ee17c6b5f086,2018-07-17T17:27:30Z,BC02,80.769231,BC04,65.625,none
6ee044e1-b19a-4ef8-a3dd-a4b990b07a95,2018-07-17T17:27:34Z,BC02,68.965517,BC09,66.666667,none
981e051b-ad71-4c4d-aea4-2945022004e5,2018-07-17T17:27:29Z,BC11,96.0,BC11,79.166667,none
665c4e13-3e54-46e2-8dd0-ec2334f39aac,2018-07-17T17:27:32Z,BC04,84.0,BC09,62.5,none
39ff5549-65ab-43ff-bb69-c529bab59977,2018-07-17T17:27:09Z,BC12,100.0,BC02,65.384615,none
87554a6c-9351-486a-ae3a-e2bafb222b1e,2018-07-17T17:26:57Z,BC03,64.0,BC04,68.0,none
56f40a26-9952-420b-83f6-66412cd06d5e,2018-07-17T17:27:11Z,BC02,70.37037,BC10,66.666667,none
da12b942-2790-476f-b05d-f40fb930e61e,2018-07-17T17:27:00Z,BC09,81.481481,BC10,65.625,none
71c4d231-8ffd-4b5a-82ec-69e28e556b44,2018-07-17T17:26:56Z,BC08,91.666667,BC09,60.0,none
ba1a2523-6469-495e-94d3-6f8c0c748bf8,2018-07-17T17:26:57Z,BC11,74.074074,BC08,66.666667,none
286461fa-e611-4df7-933b-4f49e81f2ab3,2018-07-17T17:27:39Z,BC09,87.5,BC05,68.0,none
fe15ecb9-d78a-4652-a9ba-c9e6ac889e44,2018-07-17T17:27:23Z,BC09,92.0,BC03,67.741935,none
52287185-fa5f-4e9d-ac53-79afd83b022f,2018-07-17T17:26:59Z,BC06,84.615385,BC06,68.0,none
1b971df8-f9df-4ccc-b031-b9c10d917ff6,2018-07-17T17:27:21Z,BC09,95.833333,BC08,66.666667,none
c0b10268-40b8-4cb1-81b2-448ef2bcc45c,2018-07-17T17:27:06Z,BC02,92.0,BC12,70.833333,none
df97164a-ae8d-4f31-83ac-2a42c0229de8,2018-07-17T17:26:59Z,BC05,91.666667,BC08,68.0,none
7f165748-fe32-4b84-b986-6319b4bbc0f3,2018-07-17T17:27:08Z,BC06,83.333333,BC03,70.833333,none
c99bc8d6-183e-4d90-a1fd-7ab3f60f3a02,2018-07-17T17:27:07Z,BC06,76.923077,BC07,65.384615,none
1d0ec6f6-88b1-4318-bfe7-ae873bf46049,2018-07-17T17:27:04Z,BC05,66.666667,BC11,62.068966,none
